0% quantile: LV Network: 1101,25% quantile: LV Network: 1101,50% quantile: LV Network: 1101,75% quantile: LV Network: 1101,100% quantile: LV Network: 1101,0% quantile: LV Network: 1122,25% quantile: LV Network: 1122,50% quantile: LV Network: 1122,75% quantile: LV Network: 1122,100% quantile: LV Network: 1122,0% quantile: LV Network: 1152,25% quantile: LV Network: 1152,50% quantile: LV Network: 1152,75% quantile: LV Network: 1152,100% quantile: LV Network: 1152,0% quantile: LV Network: 1200,25% quantile: LV Network: 1200,50% quantile: LV Network: 1200,75% quantile: LV Network: 1200,100% quantile: LV Network: 1200,0% quantile: LV Network: 1450,25% quantile: LV Network: 1450,50% quantile: LV Network: 1450,75% quantile: LV Network: 1450,100% quantile: LV Network: 1450
1.007305465311089998e+00,1.051626129203513393e+00,1.059867408887556373e+00,1.066718835837670909e+00,1.077899529986516391e+00,1.058630115627554602e+00,1.058879260676810485e+00,1.062388444511699337e+00,1.065945389299824297e+00,1.066337817208788508e+00,9.849676310547623714e-01,1.010891502245644613e+00,1.026694642593266149e+00,1.030072417009805896e+00,1.037160658946719050e+00,1.031874331127033750e+00,1.033322656016729901e+00,1.037698855622496419e+00,1.038408546643894592e+00,1.039195381523515538e+00,1.022464689657934356e+00,1.023769650205947901e+00,1.033507459790387273e+00,1.037946089018886742e+00,1.038361000545442669e+00
1.002812437635021814e+00,1.041615080225674062e+00,1.057184968510847423e+00,1.063531334137326478e+00,1.078132990953643455e+00,1.055939153141045583e+00,1.056188595842793454e+00,1.059814081234965677e+00,1.063487317270906729e+00,1.063880011903960643e+00,9.580376333413203049e-01,1.009385831992430482e+00,1.022536223268129651e+00,1.027097218903251896e+00,1.032758732757198095e+00,1.029718191542439376e+00,1.030949188002353134e+00,1.034228649426647495e+00,1.034913419196444861e+00,1.035665331755663887e+00,1.020074242712419865e+00,1.021381270250423912e+00,1.026644485656993844e+00,1.032196420263917558e+00,1.033774201802092119e+00
1.000954742298316269e+00,1.044734360459846911e+00,1.056411079839273182e+00,1.070813011189583497e+00,1.081669834709595435e+00,1.050952966646415465e+00,1.051276844990563397e+00,1.055081829853128150e+00,1.059037514759174181e+00,1.059813493233766168e+00,9.479800010184069592e-01,9.915034254088168630e-01,1.015980761321793935e+00,1.019605661497369642e+00,1.026644328485634805e+00,1.021803941799008575e+00,1.022646092299379639e+00,1.024083388521569438e+00,1.030572170215065642e+00,1.031643816013100512e+00,1.016637182532639905e+00,1.020369266991810298e+00,1.024681144149028444e+00,1.025162078212684680e+00,1.026582675214362084e+00
9.980650007628238951e-01,1.038504562104414219e+00,1.054061459753828478e+00,1.064636818308971389e+00,1.075912336473106912e+00,1.044636847224658771e+00,1.044967256877608275e+00,1.048745545907917354e+00,1.052676811656930056e+00,1.053466151465989542e+00,9.412446567634056294e-01,9.785968907274464890e-01,1.006819582622286102e+00,1.010737701971126334e+00,1.016155198246648794e+00,1.004710100105374204e+00,1.013642482692154845e+00,1.014372996261094118e+00,1.023841162777439306e+00,1.024610678071784076e+00,1.008394524622511668e+00,1.012276967078878487e+00,1.016506871001608303e+00,1.016889525295782359e+00,1.018086895745903941e+00
9.782277754874544318e-01,1.030984320911543239e+00,1.050095969915244343e+00,1.057521020044138060e+00,1.075573350022490215e+00,1.052458974787826129e+00,1.052903330860502473e+00,1.055034510120301139e+00,1.057220842286414886e+00,1.057830657078035586e+00,8.834873841285426632e-01,9.721496730114911333e-01,1.001276026467218916e+00,1.005718515722549000e+00,1.011678378840395132e+00,9.996449659049998493e-01,1.009203985319086616e+00,1.011887156073152161e+00,1.015845820577710779e+00,1.017318812840508402e+00,9.990992598070760344e-01,1.000900857822037526e+00,1.001860016852380353e+00,1.007063490890780066e+00,1.010612798528862655e+00
9.679799727165986356e-01,1.026103853044325609e+00,1.046035959643984992e+00,1.052716839148929884e+00,1.071327288233496322e+00,1.048750489793202734e+00,1.049193662696260354e+00,1.051257564856598048e+00,1.053376009466063135e+00,1.053982809716502045e+00,8.535791689545767502e-01,9.699634271110347816e-01,9.930691321719148368e-01,9.982311347638352927e-01,1.003419026948457304e+00,9.995211992389197997e-01,1.003718548320428283e+00,1.006696676709958549e+00,1.008340245533431823e+00,1.009269089285226961e+00,9.885748269537456556e-01,9.924283638049552492e-01,9.976227465801871253e-01,1.002380716433461050e+00,1.006102000068861635e+00
9.657358856807027880e-01,1.024362222397831257e+00,1.042682247736063772e+00,1.045880591649578584e+00,1.065871304799627550e+00,1.036754345908557529e+00,1.036949920223261490e+00,1.040630824618044237e+00,1.044436087941693625e+00,1.045004739042998620e+00,8.474577589766817409e-01,9.540651538979398882e-01,9.840491391123084020e-01,9.907496887854163603e-01,9.964698502546998071e-01,9.979117898903935302e-01,9.997712212198673898e-01,1.001206952032255293e+00,1.001871490020772359e+00,1.002155677581677784e+00,9.850666529469137567e-01,9.889953747053114030e-01,9.909005754236996921e-01,9.924178860197983010e-01,9.940244751005538060e-01
9.661399025755715853e-01,1.017024651708108962e+00,1.041409154102817647e+00,1.044858269786897997e+00,1.064034724541502275e+00,1.035854995890832075e+00,1.036046764724668501e+00,1.039261617458530296e+00,1.042601741902291268e+00,1.043169325865824781e+00,8.754896832359106984e-01,9.413378218277681508e-01,9.817260969438013074e-01,9.866477195363488883e-01,9.986591090509527868e-01,9.974164809545499333e-01,9.993290112099992850e-01,9.999045319105221985e-01,1.000933784813059280e+00,1.002648591551179802e+00,9.822629780813646461e-01,9.873039556765225155e-01,9.898741960894666958e-01,9.910898604356995767e-01,9.933400564163608060e-01
9.828056019835132995e-01,1.040536687039291586e+00,1.050493190709848479e+00,1.054498247456298499e+00,1.070028738744644103e+00,1.049158977332256937e+00,1.049644685447614023e+00,1.051454472592915135e+00,1.053250374346291984e+00,1.053694426285876284e+00,8.936631615338598289e-01,9.527060499698786211e-01,9.909849188078103666e-01,1.000192653104614138e+00,1.017203496163628040e+00,1.005448095003046660e+00,1.006775645258139340e+00,1.015700309038712223e+00,1.016547291774017481e+00,1.017156750194107673e+00,9.932138191233919056e-01,9.981612713023119143e-01,1.002505634620894925e+00,1.003562278730030677e+00,1.004458778033229471e+00
9.893536127609791064e-01,1.042239276450620311e+00,1.048614863556585952e+00,1.057541477184676948e+00,1.070690728139928494e+00,1.050745934365648893e+00,1.051227382857612414e+00,1.052919669503564304e+00,1.054597064029877185e+00,1.055033836162924787e+00,9.030267760035470825e-01,9.525327072182137034e-01,9.923355357748759875e-01,1.000866597337912944e+00,1.015436558566060299e+00,1.002706172955118102e+00,1.003999898037160277e+00,1.017372994234847727e+00,1.018267549890790935e+00,1.019247078951385888e+00,9.940325701070891196e-01,9.991632808611938810e-01,1.004375409987974255e+00,1.005908315085938032e+00,1.006356876905998732e+00
