0% quantile: LV Network: 1101,25% quantile: LV Network: 1101,50% quantile: LV Network: 1101,75% quantile: LV Network: 1101,100% quantile: LV Network: 1101,0% quantile: LV Network: 1110,25% quantile: LV Network: 1110,50% quantile: LV Network: 1110,75% quantile: LV Network: 1110,100% quantile: LV Network: 1110,0% quantile: LV Network: 1116,25% quantile: LV Network: 1116,50% quantile: LV Network: 1116,75% quantile: LV Network: 1116,100% quantile: LV Network: 1116,0% quantile: LV Network: 1117,25% quantile: LV Network: 1117,50% quantile: LV Network: 1117,75% quantile: LV Network: 1117,100% quantile: LV Network: 1117,0% quantile: LV Network: 1137,25% quantile: LV Network: 1137,50% quantile: LV Network: 1137,75% quantile: LV Network: 1137,100% quantile: LV Network: 1137
1.018155171291416083e+00,1.047246065127380277e+00,1.055403949729033064e+00,1.063511600839580851e+00,1.076141139114208167e+00,1.003905063746520110e+00,1.027848567051441453e+00,1.038610490935641728e+00,1.050612706251932593e+00,1.064210310897059975e+00,9.985665509224116443e-01,1.028027064073279595e+00,1.042771943174372051e+00,1.062379786207347188e+00,1.069426921458225488e+00,1.013902692295588270e+00,1.043963054925350242e+00,1.049491590058281743e+00,1.058905540042941018e+00,1.069551890377982373e+00,1.003765036267420419e+00,1.037179575391604214e+00,1.045697900166829397e+00,1.054210624748714409e+00,1.069554609769884701e+00
1.012578519364040641e+00,1.040321882983484825e+00,1.049595557055050365e+00,1.057883118537492617e+00,1.070665908022039314e+00,9.976396196721720733e-01,1.016083526669294246e+00,1.028699144826629608e+00,1.041687347112027595e+00,1.062090241406828506e+00,9.954725899472389727e-01,1.009336048800935748e+00,1.032106927493372073e+00,1.053327614320965555e+00,1.064801017525091931e+00,1.004679367452319783e+00,1.032844598787034496e+00,1.043938441805971173e+00,1.053565776386329533e+00,1.064629876245601459e+00,9.819307411834643506e-01,1.028251820076278689e+00,1.036596444208658596e+00,1.047224687849888980e+00,1.064552926140646338e+00
1.013318745256995612e+00,1.041040836084794252e+00,1.050307164283546424e+00,1.058588438966612477e+00,1.071363181486194804e+00,9.983917732830205338e-01,1.016820583834333824e+00,1.029426831288858368e+00,1.042406558134649774e+00,1.062793232598067572e+00,9.962270288551958730e-01,1.010078376899674613e+00,1.032833655361137470e+00,1.054037731368606012e+00,1.065503260062076629e+00,1.005425483227814665e+00,1.033569707641214919e+00,1.044653653334643995e+00,1.054274907228213376e+00,1.065331501504695355e+00,9.830090695465364403e-01,1.029275026583443831e+00,1.037614968088264700e+00,1.048230446595789012e+00,1.065539989033705170e+00
1.029534847464444347e+00,1.045721669644975815e+00,1.054214487720475990e+00,1.060302659862640162e+00,1.070104159239566144e+00,9.964577280865818398e-01,1.027239391284548997e+00,1.038618217577271796e+00,1.049584883774640431e+00,1.061487068271767198e+00,1.001128711172588615e+00,1.021562232647096558e+00,1.042472209297502728e+00,1.056602624952891700e+00,1.068077233774205492e+00,1.020314599451681126e+00,1.039208219014808421e+00,1.051473853733434716e+00,1.058028943601099225e+00,1.065698392019367224e+00,9.914387023973304514e-01,1.034277862790445202e+00,1.045793332283195598e+00,1.051251053307675765e+00,1.067488962024297550e+00
1.029088313588327086e+00,1.045282466429936719e+00,1.053778866554949234e+00,1.059869790278140878e+00,1.069675366391657612e+00,9.959943815682962276e-01,1.026792143618844744e+00,1.038176090481427005e+00,1.049147118665770373e+00,1.061054503575272534e+00,1.000668286811604357e+00,1.021112043059049901e+00,1.042031132573217445e+00,1.056167880056326558e+00,1.067647277421094998e+00,1.019863867446127559e+00,1.038766023670311567e+00,1.051037082330684491e+00,1.057595262994244445e+00,1.065267837170938980e+00,9.907846130690892705e-01,1.033653171410970018e+00,1.045176782276802330e+00,1.050636072622962214e+00,1.066885146625011549e+00
1.033566097488668456e+00,1.051116090890666044e+00,1.058380783863118735e+00,1.064626294887241365e+00,1.072726402346730668e+00,1.006485528876328361e+00,1.036002135662656531e+00,1.043496723135969972e+00,1.053012446511146116e+00,1.066150524105401232e+00,1.018939238882244025e+00,1.029111654302400147e+00,1.048199462656647540e+00,1.060939477863295233e+00,1.069401421483666015e+00,1.027466349369962284e+00,1.046703081103529831e+00,1.054610796928914240e+00,1.061158501051929992e+00,1.068999406007262287e+00,1.002905519965298309e+00,1.040100070297244494e+00,1.049641727636879240e+00,1.056404355944677409e+00,1.068348994743160141e+00
1.036306761611604621e+00,1.053807743043496892e+00,1.061053654003720537e+00,1.067281938628374949e+00,1.075363166180744567e+00,1.009307334914179011e+00,1.038737986601292684e+00,1.046209761355965107e+00,1.055700061863163786e+00,1.068804259028558468e+00,1.021720315791936784e+00,1.031865061265055949e+00,1.050901192977538257e+00,1.063606515362056193e+00,1.072047323952846076e+00,1.030223655682714679e+00,1.049407080147327642e+00,1.057292691556601216e+00,1.063825423347994681e+00,1.071645357331017623e+00,1.006908440453538001e+00,1.043947651463722259e+00,1.053455385395644095e+00,1.060192830441868406e+00,1.072089317666433672e+00
1.036158167333008473e+00,1.055508370145744168e+00,1.060161005835877690e+00,1.065486020290542069e+00,1.073112707203660365e+00,1.020121664274819873e+00,1.039163089044477406e+00,1.047560241028515637e+00,1.055531176058246867e+00,1.067079599845632831e+00,1.018227754018623532e+00,1.038606595357467910e+00,1.051076185008696040e+00,1.062282357139163524e+00,1.070174292920510029e+00,1.033023815358540931e+00,1.050177092227529307e+00,1.055465086475640746e+00,1.062379900995143123e+00,1.069442944492317915e+00,1.013588189673088502e+00,1.040941901249708756e+00,1.051423554984348474e+00,1.055996288442230036e+00,1.066909541483473278e+00
1.035354252415269238e+00,1.054719954657455494e+00,1.059376330277647771e+00,1.064705367168294448e+00,1.072337559373949922e+00,1.019303870887110053e+00,1.038361748408067164e+00,1.046765339835889153e+00,1.054742982679536478e+00,1.066299971350790354e+00,1.017408771651072019e+00,1.037805364421535259e+00,1.050284312366201345e+00,1.061499038998129141e+00,1.069397038872194061e+00,1.032217850616550248e+00,1.049384845630638052e+00,1.054676817829918178e+00,1.061596622826206593e+00,1.068665130649100625e+00,1.012443056440425648e+00,1.039829181422243121e+00,1.050322165898167182e+00,1.054900547355290152e+00,1.065825147465392364e+00
1.049537197730577187e+00,1.063133204446404356e+00,1.068449193910589123e+00,1.072975930658070620e+00,1.078977968263248544e+00,1.038885526400947334e+00,1.052019041547906042e+00,1.057495700349497136e+00,1.065065322623472976e+00,1.072539639805615508e+00,1.036997974539119571e+00,1.049370046265206913e+00,1.060437952402304207e+00,1.070011830957257049e+00,1.075556095947466817e+00,1.048621134200530047e+00,1.058927520405027023e+00,1.065043772998733429e+00,1.070132495879063672e+00,1.077454280419656074e+00,1.028653893885989490e+00,1.051925093097170416e+00,1.060868669719790880e+00,1.065981797186259961e+00,1.073776090544750650e+00
1.049556810881073110e+00,1.063152554343566702e+00,1.068468445846628700e+00,1.072995105793640658e+00,1.078997034433018198e+00,1.038905315382550931e+00,1.052038591365690223e+00,1.057515138012448119e+00,1.065084616342192980e+00,1.072558799783035699e+00,1.037017851112310485e+00,1.049389674059316269e+00,1.060457369669846273e+00,1.070031069850789995e+00,1.075575233580150503e+00,1.048640791147299689e+00,1.058946980032200891e+00,1.065063120823592335e+00,1.070151753046871379e+00,1.077473399958997602e+00,1.028681964074054767e+00,1.051952527891075073e+00,1.060895859351890902e+00,1.066008838332042519e+00,1.073802939523739397e+00
1.063545834552346747e+00,1.073607733304657863e+00,1.079148102867946157e+00,1.081345416309880125e+00,1.086263440463511643e+00,1.051174507921303958e+00,1.067280428147881155e+00,1.071635924335825329e+00,1.075414790602454929e+00,1.080893699734272406e+00,1.052910457700300784e+00,1.067982919296786681e+00,1.072568325332457384e+00,1.079378308040700229e+00,1.083697548781399345e+00,1.056720938266080712e+00,1.072369363904205120e+00,1.075914019236485109e+00,1.079769695260877960e+00,1.084107395245097916e+00,1.051072115186002742e+00,1.065966119382721233e+00,1.072153576202184322e+00,1.076391133606438011e+00,1.086078043979128882e+00
1.063497883213983419e+00,1.073560243659173352e+00,1.079100859572757143e+00,1.081298265457411922e+00,1.086216505992154469e+00,1.051125965043175903e+00,1.067232607078875795e+00,1.071588300881370026e+00,1.075367333617086363e+00,1.080846495707802113e+00,1.052862038492390129e+00,1.067935181061833383e+00,1.072520793446329890e+00,1.079331079010865890e+00,1.083650513246531499e+00,1.056672726473973478e+00,1.072321855670156143e+00,1.075866670030037664e+00,1.079722521075279662e+00,1.084060407248468527e+00,1.051002656207225217e+00,1.065897613232751562e+00,1.072085468713460443e+00,1.076323280486726652e+00,1.086010820757543405e+00
